ticker,date,open,close,bid,ask,52_week_low,52_week_high,volume,avg_volume,market_cap,pe_ratio,eps,currency,fetched_at
NFLX,2026-03-30,92.75700378417967,92.97,92.89,93.06,75.01,134.115,29207947,49541866,394368483328,36.747036,2.53,USD,2026-03-30 23:42:53
AAPL,2026-03-31,247.9100036621093,253.79,253.67,253.98,169.21,288.62,48770963,47983928,3730186436608,32.16603,7.89,USD,2026-03-31 23:40:53
GOOGL,2026-03-31,278.0400085449219,287.56,269.7,297.87,140.53,349.0,42262462,34294956,3478613393408,26.625925,10.8,USD,2026-03-31 23:40:53
AMZN,2026-03-31,204.875,208.27,198.74,219.38,161.38,258.6,57843337,50933495,2235761950720,29.04742,7.17,USD,2026-03-31 23:40:53
MSFT,2026-03-31,364.6300048828125,370.17,369.85,370.39,344.79,555.45,44146894,36402258,2751243485184,23.179087,15.97,USD,2026-03-31 23:40:54
NVDA,2026-03-31,166.97000122070312,174.4,174.03,174.35,86.62,212.19,224747577,180628640,4238791933952,35.51935,4.91,USD,2026-03-31 23:40:54
TSLA,2026-03-31,361.6199951171875,371.75,371.32,371.81,214.25,498.83,75198376,61422928,1394966528000,347.4299,1.07,USD,2026-03-31 23:40:54
META,2026-03-31,549.97998046875,572.13,571.39,572.52,479.8,796.25,32156046,15656981,1447234633728,25.94694,22.05,USD,2026-03-31 23:40:54
NFLX,2026-03-31,93.25,96.15,96.02,96.24,75.01,134.115,53674277,49674956,407857692672,38.003952,2.53,USD,2026-03-31 23:40:55
AAPL,2026-04-01,254.3000030517578,255.63,255.31,255.88,169.21,288.62,35595400,48015172,3757230784512,32.399242,7.89,USD,2026-04-01 23:42:57
GOOGL,2026-04-01,290.8349914550781,297.39,297.4,297.38,140.53,349.0,37550664,34451867,3597527154688,27.51064,10.81,USD,2026-04-01 23:42:58
AMZN,2026-04-01,210.4349975585937,210.57,210.28,210.65,161.38,258.6,43822612,51058304,2260452245504,29.40922,7.16,USD,2026-04-01 23:42:58
MSFT,2026-04-01,373.1600036621094,369.37,369.03,369.67,344.79,555.45,28264760,36549109,2745297272832,23.100063,15.99,USD,2026-04-01 23:42:59
NVDA,2026-04-01,176.0,175.75,175.33,184.87,86.62,212.19,156552273,181377268,4271603712000,35.867348,4.9,USD,2026-04-01 23:42:59
TSLA,2026-04-01,378.7699890136719,381.26,381.11,380.83,214.25,498.83,55816862,61654581,1430652190720,353.01852,1.08,USD,2026-04-01 23:43:00
META,2026-04-01,581.0700073242188,579.23,578.64,580.98,479.8,796.25,23258579,15938767,1465194381312,24.6376,23.51,USD,2026-04-01 23:43:00
NFLX,2026-04-01,96.5199966430664,95.55,95.45,95.63,75.01,134.115,28484038,49765559,405312569344,37.7668,2.53,USD,2026-04-01 23:43:00
AAPL,2026-04-02,254.13999938964844,255.92,241.35,266.91,169.21,288.62,26686584,48051409,3761492983808,32.394936,7.9,USD,2026-04-02 23:41:51
GOOGL,2026-04-02,290.69000244140625,295.77,295.55,311.31,140.53,349.0,20556391,34545572,3577929793536,27.38611,10.8,USD,2026-04-02 23:41:51
AMZN,2026-04-02,206.5500030517578,209.77,209.33,209.76,161.38,258.6,30069843,50968045,2251864408064,29.21588,7.18,USD,2026-04-02 23:41:51
MSFT,2026-04-02,367.2049865722656,373.46,371.53,373.02,344.79,555.45,23843717,36612644,2775695753216,23.355846,15.99,USD,2026-04-02 23:41:52
NVDA,2026-04-02,172.17999267578125,177.39,177.2,177.7,86.62,212.19,141415327,181708429,4311464017920,36.20204,4.9,USD,2026-04-02 23:41:52
TSLA,2026-04-02,364.0273132324219,360.59,360.15,360.56,214.25,498.83,82532959,61215768,1353089417216,336.99997,1.07,USD,2026-04-02 23:41:52
META,2026-04-02,566.0150146484375,574.46,573.98,574.37,479.8,796.25,13227398,16101585,1453128548352,24.42432,23.52,USD,2026-04-02 23:41:52
NFLX,2026-04-02,95.25,98.66,98.41,98.68,75.01,134.115,36660018,49590103,418504835072,38.996048,2.53,USD,2026-04-02 23:41:53
AAPL,2026-04-03,254.1999969482422,255.92,241.35,266.91,169.21,288.62,26686584,47781611,3761492983808,32.35398,7.91,USD,2026-04-03 23:41:38
GOOGL,2026-04-03,290.69000244140625,295.77,295.55,311.31,140.53,349.0,20556391,34338132,3577929793536,27.38611,10.8,USD,2026-04-03 23:41:38
AMZN,2026-04-03,206.5399932861328,209.77,209.33,209.76,161.38,258.6,30069843,50654203,2251864408064,29.256624,7.17,USD,2026-04-03 23:41:39
MSFT,2026-04-03,367.2099914550781,373.46,371.53,373.02,344.79,555.45,23843717,36411312,2775695753216,23.370462,15.98,USD,2026-04-03 23:41:39
NVDA,2026-04-03,172.17999267578125,177.39,177.2,177.7,86.62,212.19,141415327,181087637,4311464017920,36.20204,4.9,USD,2026-04-03 23:41:39
TSLA,2026-04-03,364.2000122070313,360.59,360.15,360.56,214.25,498.83,82532959,61566004,1353089417216,333.8796,1.08,USD,2026-04-03 23:41:40
META,2026-04-03,566.0399780273438,574.46,573.98,574.37,479.8,796.25,13227398,16060250,1453128548352,24.445107,23.5,USD,2026-04-03 23:41:40
NFLX,2026-04-03,95.2699966430664,98.66,98.41,98.68,75.01,134.115,36660018,49388206,418504835072,38.996048,2.53,USD,2026-04-03 23:41:40
AAPL,2026-04-04,254.1999969482422,255.92,241.35,266.91,169.21,288.62,26686584,47782011,3761492983808,32.35398,7.91,USD,2026-04-04 23:38:59
GOOGL,2026-04-04,290.69000244140625,295.77,295.55,311.31,140.53,349.0,20556391,34338511,3577929793536,27.38611,10.8,USD,2026-04-04 23:39:00
AMZN,2026-04-04,206.5399932861328,209.77,209.33,209.76,161.38,258.6,30069843,50654972,2251864408064,29.256624,7.17,USD,2026-04-04 23:39:00
MSFT,2026-04-04,367.2099914550781,373.46,371.53,373.02,344.79,555.45,23843717,36412145,2775695753216,23.370462,15.98,USD,2026-04-04 23:39:01
NVDA,2026-04-04,172.17999267578125,177.39,177.2,177.7,86.62,212.19,141415327,181094501,4311464017920,36.20204,4.9,USD,2026-04-04 23:39:01
TSLA,2026-04-04,364.2000122070313,360.59,360.15,360.56,214.25,498.83,82532959,61570237,1353089417216,333.8796,1.08,USD,2026-04-04 23:39:02
META,2026-04-04,566.0399780273438,574.46,573.98,574.37,479.8,796.25,13227398,16060543,1453128548352,24.445107,23.5,USD,2026-04-04 23:39:03
NFLX,2026-04-04,95.2699966430664,98.66,98.41,98.68,75.01,134.115,36660018,49388720,418504835072,38.996048,2.53,USD,2026-04-04 23:39:03
AAPL,2026-04-05,254.1999969482422,255.92,241.35,266.91,169.21,288.62,31289369,47817008,3761492983808,32.35398,7.91,USD,2026-04-05 23:41:34
GOOGL,2026-04-05,290.69000244140625,295.77,295.55,311.31,140.53,349.0,21666465,34406427,3577929793536,27.38611,10.8,USD,2026-04-05 23:41:34
AMZN,2026-04-05,206.5399932861328,209.77,209.33,209.76,161.38,258.6,31453039,50670081,2251864408064,29.256624,7.17,USD,2026-04-05 23:41:35
MSFT,2026-04-05,367.2099914550781,373.46,371.53,373.02,344.79,555.45,24099067,36595126,2775695753216,23.370462,15.98,USD,2026-04-05 23:41:35
NVDA,2026-04-05,172.17999267578125,177.39,177.2,177.7,86.62,212.19,141415327,181054580,4311464017920,36.20204,4.9,USD,2026-04-05 23:41:36
TSLA,2026-04-05,364.2000122070313,360.59,360.15,360.56,214.25,498.83,83031226,61465801,1353089417216,333.8796,1.08,USD,2026-04-05 23:41:36
META,2026-04-05,566.0399780273438,574.46,573.98,574.37,479.8,796.25,13227398,16123606,1453128548352,24.445107,23.5,USD,2026-04-05 23:41:36
NFLX,2026-04-05,95.2699966430664,98.66,98.41,98.68,75.01,134.115,37068024,49556022,418504835072,38.996048,2.53,USD,2026-04-05 23:41:37
AAPL,2026-04-06,256.9624938964844,258.86,258.51,258.96,169.21,288.62,29319825,47741423,3804704800768,32.725662,7.91,USD,2026-04-06 23:43:29
GOOGL,2026-04-06,296.0799865722656,299.99,280.95,300.16,140.53,349.0,16932680,34459666,3628978929664,27.77685,10.8,USD,2026-04-06 23:43:30
AMZN,2026-04-06,209.7400054931641,212.79,212.11,212.97,161.38,258.6,25363758,50618505,2284283756544,29.677822,7.17,USD,2026-04-06 23:43:30
MSFT,2026-04-06,373.4599914550781,372.88,372.34,372.96,344.79,555.45,16131188,36821083,2771385057280,23.33417,15.98,USD,2026-04-06 23:43:31
NVDA,2026-04-06,177.15499877929688,177.64,177.43,177.71,86.62,212.19,107429524,181124446,4317540253696,36.25306,4.9,USD,2026-04-06 23:43:31
TSLA,2026-04-06,362.5899963378906,352.82,352.05,352.82,214.25,498.83,77469635,61005335,1323932975104,326.68518,1.08,USD,2026-04-06 23:43:31
META,2026-04-06,577.2020263671875,573.02,572.19,573.53,479.8,796.25,9508776,16207760,1449485926400,24.383831,23.5,USD,2026-04-06 23:43:32
NFLX,2026-04-06,101.02400207519533,98.93,98.71,99.0,75.01,134.115,36997419,49659773,419650142208,39.102768,2.53,USD,2026-04-06 23:43:32
AAPL,2026-04-07,256.1549987792969,253.5,252.55,253.75,169.21,288.62,60820961,47424558,3725924237312,32.088608,7.9,USD,2026-04-07 23:44:00
GOOGL,2026-04-07,302.7250061035156,305.46,287.37,310.0,143.03,349.0,20742991,34156516,3695149580288,28.283333,10.8,USD,2026-04-07 23:44:00
AMZN,2026-04-07,211.2400054931641,213.77,213.78,214.09,165.29,258.6,26704731,50336243,2294804119552,29.814505,7.17,USD,2026-04-07 23:44:00
MSFT,2026-04-07,370.3450012207031,372.29,371.61,372.15,350.25,555.45,20486199,36663266,2766999912448,23.268126,16.0,USD,2026-04-07 23:44:01
NVDA,2026-04-07,175.64999389648438,178.1,178.0,178.33,94.46,212.19,124981494,180352446,4328720695296,36.34694,4.9,USD,2026-04-07 23:44:01
TSLA,2026-04-07,346.44000244140625,346.65,346.35,347.06,217.8,498.83,68293044,61296293,1300780548096,318.0275,1.09,USD,2026-04-07 23:44:01
META,2026-04-07,571.9000244140625,575.05,574.65,575.62,479.8,796.25,8984804,16151815,1454620803072,24.480629,23.49,USD,2026-04-07 23:44:02
NFLX,2026-04-07,98.51499938964844,98.82,98.83,98.85,75.01,134.115,24186916,49667153,419183525888,39.059288,2.53,USD,2026-04-07 23:44:02
AAPL,2026-04-08,258.510009765625,258.9,258.46,258.97,171.89,288.62,39655304,47607725,3805292789760,32.73072,7.91,USD,2026-04-08 23:45:04
GOOGL,2026-04-08,320.44500732421875,317.32,316.59,336.72,143.91,349.0,32754861,34002830,3838620205056,29.354301,10.81,USD,2026-04-08 23:45:05
AMZN,2026-04-08,223.94000244140625,221.25,221.0,221.48,165.29,258.6,47177831,50129636,2375101186048,30.900839,7.16,USD,2026-04-08 23:45:05
MSFT,2026-04-08,384.9800109863281,374.33,373.92,374.49,353.1,555.45,32957404,36707428,2782161797120,23.439573,15.97,USD,2026-04-08 23:45:05
NVDA,2026-04-08,184.4499969482422,182.08,181.43,182.7,95.04,212.19,147041074,179598911,4425454714880,37.159184,4.9,USD,2026-04-08 23:45:05
TSLA,2026-04-08,363.7950134277344,343.25,342.57,350.6,222.79,498.83,78262380,61549550,1288022261760,320.79437,1.07,USD,2026-04-08 23:45:06
META,2026-04-08,605.7000122070312,612.42,612.07,612.98,479.8,796.25,31753055,16105571,1549150322688,26.10486,23.46,USD,2026-04-08 23:45:06
NFLX,2026-04-08,100.13999938964844,99.39,97.19,99.37,75.01,134.115,30872619,49406443,421601411072,39.284584,2.53,USD,2026-04-08 23:45:06
AAPL,2026-04-09,259.3699951171875,260.49,260.29,260.71,169.21,288.62,26229474,47424558,3828662403072,32.973415,7.9,USD,2026-04-09 23:42:54
GOOGL,2026-04-09,315.9049987792969,318.49,318.19,318.91,143.03,349.0,23608698,34156516,3852773621760,29.435305,10.82,USD,2026-04-09 23:42:54
AMZN,2026-04-09,225.23199462890625,233.65,233.21,233.78,165.29,258.6,65490764,50336243,2508214239232,32.587166,7.17,USD,2026-04-09 23:42:54
MSFT,2026-04-09,372.5,373.07,372.96,373.42,350.25,555.45,28371138,36663266,2772797227008,23.346058,15.98,USD,2026-04-09 23:42:54
NVDA,2026-04-09,181.83999633789065,183.91,183.51,184.5,94.46,212.19,115699740,180352446,4469932687360,37.532654,4.9,USD,2026-04-09 23:42:55
TSLA,2026-04-09,343.0329895019531,345.62,345.36,345.12,217.8,498.83,61134264,61296293,1296915496960,326.0566,1.06,USD,2026-04-09 23:42:55
META,2026-04-09,626.969970703125,628.39,628.03,629.01,479.8,796.25,18945872,16151815,1589547368448,26.717262,23.52,USD,2026-04-09 23:42:55
NFLX,2026-04-09,99.62000274658205,102.05,102.0,102.16,75.01,134.115,34025893,49667153,432884842496,40.33597,2.53,USD,2026-04-09 23:42:55
AAPL,2026-04-10,259.95001220703125,260.48,260.2,260.63,186.06,288.62,28217892,47317286,3828515864576,33.013943,7.89,USD,2026-04-10 23:43:30
GOOGL,2026-04-10,320.25,317.24,303.71,323.0,146.1,349.0,18914274,33962881,3837652369408,29.374073,10.8,USD,2026-04-10 23:43:30
AMZN,2026-04-10,235.3800048828125,238.38,238.02,238.9,165.29,258.6,56515959,50673821,2563598712832,33.24686,7.17,USD,2026-04-10 23:43:31
MSFT,2026-04-10,372.8999938964844,370.87,370.47,371.02,355.67,555.45,27933678,36853329,2756445995008,23.222918,15.97,USD,2026-04-10 23:43:31
NVDA,2026-04-10,184.4199981689453,188.63,188.36,190.0,95.04,212.19,159395820,178918059,4584652144640,38.574646,4.89,USD,2026-04-10 23:43:32
TSLA,2026-04-10,346.2850036621094,348.95,344.15,348.97,222.79,498.83,50310339,61789939,1309411115008,326.1215,1.07,USD,2026-04-10 23:43:32
META,2026-04-10,634.469970703125,629.86,629.23,629.92,479.8,796.25,13230997,16494783,1593265750016,26.802553,23.5,USD,2026-04-10 23:43:33
NFLX,2026-04-10,102.46499633789062,103.01,102.78,103.06,75.01,134.115,25439222,48777572,436957052928,40.715416,2.53,USD,2026-04-10 23:43:33
AAPL,2026-04-11,259.9800109863281,260.48,260.2,260.63,189.81,288.62,23433118,47058888,3828515864576,33.013943,7.89,USD,2026-04-11 23:42:47
GOOGL,2026-04-11,320.0199890136719,317.24,303.71,323.0,146.1,349.0,18914274,33724669,3837652369408,29.319778,10.82,USD,2026-04-11 23:42:48
AMZN,2026-04-11,235.3000030517578,238.38,238.02,238.9,165.29,258.6,56515959,50778116,2563598712832,33.200558,7.18,USD,2026-04-11 23:42:48
MSFT,2026-04-11,372.9800109863281,370.87,370.47,371.02,355.67,555.45,27933678,36712503,2756445995008,23.208385,15.98,USD,2026-04-11 23:42:48
NVDA,2026-04-11,184.3099975585937,188.63,188.36,190.0,95.04,212.19,159395820,178620951,4584652144640,38.49592,4.9,USD,2026-04-11 23:42:48
TSLA,2026-04-11,346.2900085449219,348.95,344.15,348.97,222.79,498.83,50310339,61619030,1309411115008,323.10184,1.08,USD,2026-04-11 23:42:49
META,2026-04-11,634.469970703125,629.86,629.23,629.92,479.8,796.25,13230997,16443288,1593265750016,26.813963,23.49,USD,2026-04-11 23:42:49
NFLX,2026-04-11,102.47000122070312,103.01,102.78,103.06,75.01,134.115,25439222,48406174,436957052928,40.715416,2.53,USD,2026-04-11 23:42:49
AAPL,2026-04-12,259.9800109863281,260.48,260.2,260.63,189.81,288.62,27978507,47088316,3828515864576,33.013943,7.89,USD,2026-04-12 23:42:58
GOOGL,2026-04-12,320.0199890136719,317.24,303.71,323.0,146.1,349.0,18914274,33721403,3837652369408,29.319778,10.82,USD,2026-04-12 23:42:58
AMZN,2026-04-12,235.3000030517578,238.38,238.02,238.9,165.29,258.6,56861543,51022547,2563598712832,33.200558,7.18,USD,2026-04-12 23:42:58
MSFT,2026-04-12,372.9800109863281,370.87,370.47,371.02,355.67,555.45,27933678,36928775,2756445995008,23.208385,15.98,USD,2026-04-12 23:42:59
NVDA,2026-04-12,184.3099975585937,188.63,188.36,190.0,95.04,212.19,159395820,179287385,4584652144640,38.49592,4.9,USD,2026-04-12 23:42:59
TSLA,2026-04-12,346.2900085449219,348.95,344.15,348.97,222.79,498.83,50310339,61618529,1309411115008,323.10184,1.08,USD,2026-04-12 23:42:59
META,2026-04-12,634.469970703125,629.86,629.23,629.92,479.8,796.25,13230997,16470273,1593265750016,26.813963,23.49,USD,2026-04-12 23:42:59
NFLX,2026-04-12,102.47000122070312,103.01,102.78,103.06,75.01,134.115,25439222,48604790,436957052928,40.715416,2.53,USD,2026-04-12 23:43:00
AAPL,2026-04-13,259.8599853515625,259.2,246.51,272.99,189.81,288.62,35080398,47110941,3809702576128,32.85171,7.89,USD,2026-04-13 23:52:57
GOOGL,2026-04-13,317.135009765625,321.31,321.07,321.63,146.1,349.0,18794579,33724800,3886887206912,29.695934,10.82,USD,2026-04-13 23:52:57
AMZN,2026-04-13,237.2700042724609,239.89,239.39,241.0,165.29,258.6,39763284,51233393,2579837485056,33.410866,7.18,USD,2026-04-13 23:52:58
MSFT,2026-04-13,373.5299987792969,384.37,384.1,384.79,355.67,555.45,34812755,37068491,2856782921728,24.053192,15.98,USD,2026-04-13 23:52:58
NVDA,2026-04-13,186.0200042724609,189.31,187.51,190.0,95.04,212.19,126932852,179606693,4601179799552,38.634693,4.9,USD,2026-04-13 23:52:58
TSLA,2026-04-13,350.1700134277344,352.42,352.05,352.84,222.79,498.83,52761941,61750185,1322432069632,326.31482,1.08,USD,2026-04-13 23:52:59
META,2026-04-13,629.5,634.53,634.44,634.79,479.8,796.25,9422523,16444271,1605078876160,27.012774,23.49,USD,2026-04-13 23:52:59
NFLX,2026-04-13,103.03199768066406,103.16,103.11,103.26,75.01,134.115,25884360,48661185,437593341952,40.774704,2.53,USD,2026-04-13 23:53:00
AAPL,2026-04-14,259.1000061035156,258.83,246.23,272.3,189.81,288.62,39378346,47031095,3804263874560,32.72187,7.91,USD,2026-04-14 23:52:23
GOOGL,2026-04-14,324.8599853515625,332.91,332.66,333.08,146.1,349.0,26545885,33563630,4027212365824,30.824999,10.8,USD,2026-04-14 23:52:24
AMZN,2026-04-14,241.77999877929688,249.02,248.86,249.15,165.29,258.6,70019853,51245643,2678023782400,34.730824,7.17,USD,2026-04-14 23:52:24
MSFT,2026-04-14,387.8399963378906,393.11,392.86,393.21,355.67,555.45,36999810,37192693,2921741942784,24.58474,15.99,USD,2026-04-14 23:52:25
NVDA,2026-04-14,190.8300018310547,196.51,196.13,196.53,95.04,212.19,159140019,179173626,4776175599616,40.10408,4.9,USD,2026-04-14 23:52:25
TSLA,2026-04-14,357.3550109863281,364.2,363.98,364.54,222.79,498.83,56252996,61690690,1366635708416,337.22223,1.08,USD,2026-04-14 23:52:26
META,2026-04-14,643.0120239257812,662.49,660.84,662.51,479.8,796.25,17646349,16343945,1675805196288,28.215076,23.48,USD,2026-04-14 23:52:26
NFLX,2026-04-14,103.16500091552734,106.28,106.18,107.0,75.01,134.115,40183141,48266831,450828009472,42.007904,2.53,USD,2026-04-14 23:52:27
AAPL,2026-04-15,258.0950012207031,266.43,266.13,266.58,189.81,288.62,49686657,47195496,3915968151552,33.76806,7.89,USD,2026-04-15 23:52:29
GOOGL,2026-04-15,332.8900146484375,337.12,315.97,349.64,146.1,349.0,24854068,33550273,4078140653568,31.157116,10.82,USD,2026-04-15 23:52:30
AMZN,2026-04-15,249.1999969482422,248.5,247.6,250.91,165.29,258.6,42574235,51738766,2672431464448,34.6583,7.17,USD,2026-04-15 23:52:30
MSFT,2026-04-15,397.8500061035156,411.22,410.83,411.42,355.67,555.45,43012959,37430888,3056342401024,25.70125,16.0,USD,2026-04-15 23:52:31
NVDA,2026-04-15,196.5500030517578,198.87,198.53,199.76,95.04,212.19,177529760,178422101,4833535328256,40.668713,4.89,USD,2026-04-15 23:52:31
TSLA,2026-04-15,366.7950134277344,391.95,391.75,393.01,222.79,498.83,113152672,61866270,1470765727744,359.58716,1.09,USD,2026-04-15 23:52:32
META,2026-04-15,667.0,671.58,673.49,671.83,479.8,796.25,14845156,16421785,1698798895104,28.553572,23.52,USD,2026-04-15 23:52:32
NFLX,2026-04-15,106.00499725341795,107.71,107.6,107.75,75.01,134.115,35620387,48325598,456893923328,42.573124,2.53,USD,2026-04-15 23:52:33
AAPL,2026-04-16,266.79998779296875,263.4,262.84,274.56,189.81,288.62,43105688,46824635,3871433555968,33.29962,7.91,USD,2026-04-16 23:51:05
GOOGL,2026-04-16,338.75,336.02,321.34,336.25,146.1,349.0,19832139,33294495,4064833961984,31.055452,10.82,USD,2026-04-16 23:51:05
AMZN,2026-04-16,248.97999572753903,249.7,249.33,249.48,165.29,258.6,41687942,51693068,2685336551424,34.77716,7.18,USD,2026-04-16 23:51:05
MSFT,2026-04-16,419.989990234375,420.26,419.92,420.37,355.67,555.45,41060589,37609490,3123531218944,26.26625,16.0,USD,2026-04-16 23:51:06
NVDA,2026-04-16,197.42999267578125,198.35,197.82,198.46,95.04,212.19,133187482,178381821,4820896841728,40.562374,4.89,USD,2026-04-16 23:51:06
TSLA,2026-04-16,393.80999755859375,388.9,389.18,389.27,222.79,498.83,63153286,62755566,1459320782848,353.54544,1.1,USD,2026-04-16 23:51:06
META,2026-04-16,675.989990234375,676.87,673.0,675.65,479.8,796.25,8876437,16389058,1712180166656,28.790728,23.51,USD,2026-04-16 23:51:06
NFLX,2026-04-16,107.41000366210938,107.79,107.71,107.76,75.01,134.115,44690406,48157576,457233268736,42.604744,2.53,USD,2026-04-16 23:51:07
AAPL,2026-04-17,267.0979919433594,270.23,269.76,280.56,189.81,288.62,55211089,46769181,3971820552192,34.20633,7.9,USD,2026-04-17 23:47:43
GOOGL,2026-04-17,337.7300109863281,341.68,320.66,341.74,146.1,349.0,25487532,33085747,4133303091200,31.578558,10.82,USD,2026-04-17 23:47:43
AMZN,2026-04-17,254.9499969482422,250.56,242.08,250.55,165.29,258.6,51829799,51532672,2694585253888,34.945606,7.17,USD,2026-04-17 23:47:43
MSFT,2026-04-17,424.7900085449219,422.79,422.78,422.27,355.67,555.45,47754221,37678137,3142335070208,26.474014,15.97,USD,2026-04-17 23:47:44
NVDA,2026-04-17,199.8800048828125,201.68,201.49,201.83,95.04,212.19,153662565,177657595,4901832228864,41.15918,4.9,USD,2026-04-17 23:47:44
TSLA,2026-04-17,395.9200134277344,400.62,400.37,400.91,222.79,498.83,90217327,62772860,1503299239936,367.54126,1.09,USD,2026-04-17 23:47:45
META,2026-04-17,678.5999755859375,688.55,687.94,688.91,479.8,796.25,15272657,16276970,1741725368320,29.312473,23.49,USD,2026-04-17 23:47:45
NFLX,2026-04-17,96.37000274658205,97.31,97.21,97.28,75.01,134.115,125243731,48404173,412778266624,31.390324,3.1,USD,2026-04-17 23:47:45
AAPL,2026-04-18,266.9599914550781,270.23,269.76,280.56,189.81,288.62,55211089,47004750,3971820552192,34.249683,7.89,USD,2026-04-18 23:43:40
GOOGL,2026-04-18,337.6499938964844,341.68,320.66,341.74,146.1,349.0,25487532,32964050,4133303091200,31.637035,10.8,USD,2026-04-18 23:43:40
AMZN,2026-04-18,254.9900054931641,250.56,242.08,250.55,165.29,258.6,51829799,51539698,2694585253888,34.945606,7.17,USD,2026-04-18 23:43:40
MSFT,2026-04-18,424.8200073242188,422.79,422.78,422.27,355.67,555.45,47754221,37843451,3142335070208,26.457449,15.98,USD,2026-04-18 23:43:40
NVDA,2026-04-18,199.8999938964844,201.68,201.49,201.83,95.04,212.19,153662565,177373700,4901832228864,41.15918,4.9,USD,2026-04-18 23:43:41
TSLA,2026-04-18,395.9200134277344,400.62,400.37,400.91,222.79,498.83,90217327,63220429,1503299239936,370.94443,1.08,USD,2026-04-18 23:43:41
META,2026-04-18,678.5999755859375,688.55,687.94,688.91,479.8,796.25,15272657,16276772,1747831357440,29.324957,23.48,USD,2026-04-18 23:43:41
NFLX,2026-04-18,96.37000274658205,97.31,97.21,97.28,75.01,134.115,125243731,49679543,410858586112,31.491909,3.09,USD,2026-04-18 23:43:41
AAPL,2026-04-19,266.9599914550781,270.23,269.76,280.56,189.81,288.62,55211089,47004750,3971820552192,34.249683,7.89,USD,2026-04-19 23:44:57
GOOGL,2026-04-19,337.6499938964844,341.68,320.66,341.74,146.1,349.0,25487532,32964050,4133303091200,31.637035,10.8,USD,2026-04-19 23:44:57
AMZN,2026-04-19,254.9900054931641,250.56,242.08,250.55,165.29,258.6,51829799,51539698,2694585253888,34.945606,7.17,USD,2026-04-19 23:44:57
MSFT,2026-04-19,424.8200073242188,422.79,422.78,422.27,355.67,555.45,47754221,37843451,3142335070208,26.457449,15.98,USD,2026-04-19 23:44:57
NVDA,2026-04-19,199.8999938964844,201.68,201.49,201.83,95.04,212.19,153662565,177373700,4901832228864,41.15918,4.9,USD,2026-04-19 23:44:58
TSLA,2026-04-19,395.9200134277344,400.62,400.37,400.91,222.79,498.83,90217327,63220429,1503299239936,370.94443,1.08,USD,2026-04-19 23:44:58
META,2026-04-19,678.5999755859375,688.55,687.94,688.91,479.8,796.25,15272657,16276772,1747831357440,29.324957,23.48,USD,2026-04-19 23:44:58
NFLX,2026-04-19,96.37000274658205,97.31,97.21,97.28,75.01,134.115,125243731,49679543,410858586112,31.491909,3.09,USD,2026-04-19 23:44:58
AAPL,2026-04-20,270.3299865722656,273.05,256.78,283.98,189.81,288.62,34667241,46459459,4013268402176,34.607098,7.89,USD,2026-04-20 23:52:27
GOOGL,2026-04-20,340.8900146484375,337.42,323.66,339.8,146.1,349.0,18677899,32924755,4081770037248,31.242594,10.8,USD,2026-04-20 23:52:27
AMZN,2026-04-20,249.3800048828125,248.28,236.69,248.43,165.29,258.6,36557790,51602022,2670065614848,34.627613,7.17,USD,2026-04-20 23:52:27
MSFT,2026-04-20,421.1449890136719,418.07,417.29,418.11,355.67,555.45,27240190,38035475,3107254173696,26.162079,15.98,USD,2026-04-20 23:52:27
NVDA,2026-04-20,199.97999572753903,202.06,201.91,202.31,95.04,212.19,118513377,176620067,4911068086272,41.236732,4.9,USD,2026-04-20 23:52:28
TSLA,2026-04-20,402.5799865722656,392.5,392.07,393.06,222.79,498.83,64190600,63220972,1472829456384,363.4259,1.08,USD,2026-04-20 23:52:28
META,2026-04-20,681.4500122070312,670.91,670.1,671.3,479.8,796.25,12357266,16294922,1703053492224,28.573679,23.48,USD,2026-04-20 23:52:28
NFLX,2026-04-20,97.1449966430664,94.83,94.8,94.9,75.01,134.115,62982464,48695114,400387637248,30.689322,3.09,USD,2026-04-20 23:52:28
AAPL,2026-04-21,271.44500732421875,266.17,265.7,280.01,193.25,288.62,49363473,46163596,3912147140608,33.73511,7.89,USD,2026-04-21 23:41:40
GOOGL,2026-04-21,337.6849975585937,332.29,320.55,332.58,147.84,349.0,23060052,32653170,4019712425984,30.767593,10.8,USD,2026-04-21 23:41:40
AMZN,2026-04-21,254.72000122070312,249.91,249.52,250.4,169.35,258.6,42571853,51470688,2687595184128,34.806408,7.18,USD,2026-04-21 23:41:40
MSFT,2026-04-21,419.9750061035156,424.16,423.75,424.34,356.28,555.45,31779522,37876077,3152517529600,26.5598,15.97,USD,2026-04-21 23:41:41
NVDA,2026-04-21,202.1300048828125,199.88,199.33,200.38,97.28,212.19,107184703,175294618,4858083540992,40.70876,4.91,USD,2026-04-21 23:41:41
TSLA,2026-04-21,393.0499877929688,386.42,385.65,386.78,229.85,498.83,50233360,63165101,1450014801920,351.29092,1.1,USD,2026-04-21 23:41:41
META,2026-04-21,670.8900146484375,668.84,668.32,669.38,486.36,796.25,8588077,16262803,1697799077888,28.485521,23.48,USD,2026-04-21 23:41:41
NFLX,2026-04-21,93.8249969482422,92.58,92.56,92.57,75.01,134.115,55077329,47637801,390887768064,29.864517,3.1,USD,2026-04-21 23:41:42
